;E04-02;E04-03;E04-04;E04-05;E04-06;E04-07;E04-08
2020-04-05;1.8599999999999999;2.4821428571428568;12.5775;19.324285714285715;0.5971428571428572;0.0;0.0
2020-04-06;1.94;2.51;12.875;19.7;0.62;0.0;0.0
2020-04-07;2.105;2.5128571428571425;13.1725;19.540714285714284;0.6321428571428571;0.0;0.0
2020-04-08;2.27;2.5157142857142856;13.469999999999999;19.38142857142857;0.6442857142857142;0.0;0.0
2020-04-09;2.435;2.5185714285714282;13.7675;19.222142857142856;0.6564285714285715;0.0;0.0
2020-04-10;2.6;2.5214285714285714;14.065;19.06285714285714;0.6685714285714286;0.0;0.0
2020-04-11;2.765;2.524285714285714;14.3625;18.90357142857143;0.6807142857142857;0.0;0.0
2020-04-12;2.9299999999999997;2.527142857142857;14.66;18.744285714285713;0.6928571428571428;0.0;0.0
2020-04-13;3.0949999999999998;2.53;14.9575;18.585;0.7050000000000001;0.0;0.0
2020-04-14;3.26;2.5328571428571425;15.254999999999999;18.425714285714285;0.7171428571428572;0.0;0.0
2020-04-15;3.425;2.5357142857142856;15.552499999999998;18.26642857142857;0.7292857142857143;0.0;0.0
2020-04-16;3.59;2.5385714285714283;15.85;18.107142857142858;0.7414285714285714;0.0;0.0
2020-04-17;3.755;2.5414285714285714;16.1475;17.947857142857142;0.7535714285714286;0.0;0.0
2020-04-18;3.92;2.544285714285714;16.445;17.788571428571426;0.7657142857142858;0.0;0.0
2020-04-19;4.085;2.547142857142857;16.7425;17.629285714285714;0.7778571428571429;0.0;0.0
2020-04-20;4.25;2.55;17.04;17.47;0.79;0.0;0.0
2020-04-21;3.495;3.665;16.115;17.765;0.7335714285714287;0.0;0.0
2020-04-22;2.74;4.78;15.19;18.06;0.6771428571428572;0.0;0.0
2020-04-23;2.8150000000000004;4.559166666666667;14.69;18.174999999999997;0.6207142857142858;0.0;0.0
2020-04-24;2.89;4.338333333333334;14.19;18.29;0.5642857142857143;0.0;0.0
2020-04-25;2.9650000000000003;4.1175;13.69;18.405;0.5078571428571429;0.0;0.0
2020-04-26;3.04;3.896666666666667;13.19;18.52;0.45142857142857146;0.0;0.0
2020-04-27;3.115;3.6758333333333333;12.69;18.634999999999998;0.395;0.0;0.0
2020-04-28;3.1900000000000004;3.455;12.19;18.75;0.3385714285714286;0.0;0.0
2020-04-29;3.265;3.234166666666667;11.69;18.865000000000002;0.28214285714285714;0.0;0.0
2020-04-30;3.3400000000000003;3.0133333333333336;11.19;18.98;0.22571428571428576;0.0;0.0
2020-05-01;3.415;2.7925;10.69;19.095;0.16928571428571426;0.0;0.0
2020-05-02;3.49;2.5716666666666668;10.19;19.21;0.11285714285714288;0.0;0.0
2020-05-03;3.5650000000000004;2.3508333333333336;9.69;19.325000000000003;0.056428571428571384;0.0;0.0
2020-05-04;3.64;2.13;9.19;19.44;0.0;0.0;0.0
2020-05-05;3.557857142857143;2.1235714285714287;8.859285714285713;19.74857142857143;0.0;0.0;0.0
2020-05-06;3.475714285714286;2.117142857142857;8.528571428571428;20.057142857142857;0.0;0.0;0.0
2020-05-07;3.3935714285714287;2.1107142857142858;8.197857142857142;20.365714285714287;0.0;0.0;0.0
2020-05-08;3.3114285714285714;2.104285714285714;7.8671428571428565;20.674285714285716;0.0;0.0;0.0
2020-05-09;3.2292857142857145;2.097857142857143;7.536428571428571;20.982857142857146;0.0;0.0;0.0
2020-05-10;3.1471428571428572;2.091428571428571;7.2057142857142855;21.291428571428572;0.0;0.0;0.0
2020-05-11;3.0650000000000004;2.085;6.875;21.6;0.0;0.0;0.0
2020-05-12;2.982857142857143;2.0785714285714287;6.544285714285714;21.90857142857143;0.0;0.0;0.0
2020-05-13;2.900714285714286;2.072142857142857;6.213571428571429;22.21714285714286;0.0;0.0;0.0
2020-05-14;2.8185714285714285;2.065714285714286;5.882857142857143;22.525714285714287;0.0;0.0;0.0
2020-05-15;2.7364285714285717;2.059285714285714;5.552142857142857;22.834285714285716;0.0;0.0;0.0
2020-05-16;2.6542857142857144;2.052857142857143;5.2214285714285715;23.142857142857146;0.0;0.0;0.0
2020-05-17;2.5721428571428575;2.0464285714285713;4.890714285714286;23.451428571428572;0.0;0.0;0.0
2020-05-18;2.49;2.04;4.56;23.76;0.0;0.0;0.0
2020-05-19;2.4171428571428573;1.9857142857142858;4.777142857142857;23.60857142857143;0.05357142857142857;0.0;0.0
2020-05-20;2.3442857142857143;1.9314285714285715;4.994285714285714;23.45714285714286;0.10714285714285714;0.0;0.0
2020-05-21;2.271428571428572;1.8771428571428572;5.211428571428571;23.305714285714288;0.1607142857142857;0.0;0.0
2020-05-22;2.198571428571429;1.822857142857143;5.428571428571428;23.154285714285717;0.21428571428571427;0.0;0.0
2020-05-23;2.125714285714286;1.7685714285714287;5.645714285714285;23.002857142857145;0.26785714285714285;0.0;0.0
2020-05-24;2.052857142857143;1.7142857142857144;5.862857142857143;22.851428571428574;0.3214285714285714;0.0;0.0
2020-05-25;1.98;1.6600000000000001;6.08;22.700000000000003;0.375;0.0;0.0
2020-05-26;1.9071428571428573;1.6057142857142859;6.297142857142857;22.548571428571428;0.42857142857142855;0.0;0.0
2020-05-27;1.8342857142857145;1.5514285714285716;6.514285714285714;22.397142857142857;0.4821428571428571;0.0;0.0
2020-05-28;1.7614285714285716;1.4971428571428573;6.731428571428571;22.245714285714286;0.5357142857142857;0.0;0.0
2020-05-29;1.6885714285714286;1.442857142857143;6.948571428571428;22.094285714285714;0.5892857142857143;0.0;0.0
2020-05-30;1.6157142857142857;1.3885714285714286;7.1657142857142855;21.942857142857143;0.6428571428571428;0.0;0.0
2020-05-31;1.542857142857143;1.3342857142857143;7.382857142857143;21.791428571428572;0.6964285714285714;0.0;0.0
2020-06-01;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-02;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-03;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-04;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-05;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-06;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-07;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-08;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-09;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-10;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-11;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-12;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-13;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-14;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-15;1.47;1.28;7.6;21.64;0.75;0.0;0.0
2020-06-16;1.645;1.312857142857143;7.072857142857142;21.896428571428572;0.7335714285714285;0.0;0.0
2020-06-17;1.82;1.3457142857142856;6.545714285714285;22.152857142857144;0.7171428571428572;0.0;0.0
2020-06-18;1.995;1.3785714285714286;6.018571428571429;22.409285714285716;0.7007142857142857;0.0;0.0
2020-06-19;2.17;1.4114285714285715;5.491428571428571;22.665714285714287;0.6842857142857143;0.0;0.0
2020-06-20;2.345;1.4442857142857144;4.9642857142857135;22.92214285714286;0.6678571428571428;0.0;0.0
2020-06-21;2.52;1.477142857142857;4.437142857142857;23.17857142857143;0.6514285714285715;0.0;0.0
2020-06-22;2.6950000000000003;1.51;3.9099999999999997;23.435;0.635;0.0;0.0
2020-06-23;2.87;1.542857142857143;3.3828571428571426;23.69142857142857;0.6185714285714285;0.0;0.0
2020-06-24;3.045;1.5757142857142856;2.855714285714285;23.947857142857142;0.6021428571428571;0.0;0.0
2020-06-25;3.22;1.6085714285714285;2.3285714285714283;24.204285714285714;0.5857142857142857;0.0;0.0
2020-06-26;3.3950000000000005;1.6414285714285715;1.8014285714285716;24.460714285714285;0.5692857142857143;0.0;0.0
2020-06-27;3.5700000000000003;1.6742857142857144;1.274285714285714;24.717142857142857;0.5528571428571429;0.0;0.0
2020-06-28;3.745;1.707142857142857;0.7471428571428564;24.97357142857143;0.5364285714285715;0.0;0.0
2020-06-29;3.92;1.74;0.22;25.23;0.52;0.0;0.0
2020-06-30;3.8133333333333335;1.7377777777777779;0.22066666666666668;24.736666666666668;0.5413333333333333;0.0;0.0
2020-07-01;3.7066666666666666;1.7355555555555555;0.22133333333333333;24.243333333333332;0.5626666666666666;0.0;0.0
2020-07-02;3.6;1.7333333333333334;0.222;23.75;0.584;0.0;0.0
2020-07-03;3.493333333333333;1.731111111111111;0.22266666666666668;23.256666666666668;0.6053333333333333;0.0;0.0
2020-07-04;3.3866666666666667;1.728888888888889;0.22333333333333333;22.763333333333332;0.6266666666666667;0.0;0.0
2020-07-05;3.2800000000000002;1.7266666666666666;0.224;22.27;0.648;0.0;0.0
2020-07-06;3.1733333333333333;1.7244444444444444;0.22466666666666668;21.776666666666667;0.6693333333333333;0.0;0.0
2020-07-07;3.0666666666666664;1.722222222222222;0.22533333333333333;21.28333333333333;0.6906666666666667;0.0;0.0
2020-07-08;2.96;1.72;0.226;20.79;0.712;0.0;0.0
2020-07-09;2.8533333333333335;1.7177777777777778;0.22666666666666668;20.296666666666667;0.7333333333333333;0.0;0.0
2020-07-10;2.7466666666666666;1.7155555555555555;0.22733333333333333;19.803333333333335;0.7546666666666666;0.0;0.0
2020-07-11;2.64;1.7133333333333334;0.228;19.31;0.776;0.0;0.0
2020-07-12;2.533333333333333;1.711111111111111;0.22866666666666668;18.816666666666666;0.7973333333333332;0.0;0.0
2020-07-13;2.4266666666666667;1.708888888888889;0.22933333333333333;18.32333333333333;0.8186666666666667;0.0;0.0
2020-07-14;2.3200000000000003;1.7066666666666666;0.23;17.83;0.84;0.0;0.0
2020-07-15;2.2133333333333334;1.7044444444444444;0.5946153846153845;17.57923076923077;0.9115384615384615;0.0;0.0
2020-07-16;2.1066666666666665;1.702222222222222;0.9592307692307691;17.328461538461536;0.9830769230769231;0.0;0.0
2020-07-17;2.0;1.7;1.3238461538461537;17.077692307692306;1.0546153846153845;0.0;0.0
2020-07-18;2.088;1.7489999999999999;1.6884615384615382;16.826923076923077;1.126153846153846;0.0;0.0
2020-07-19;2.176;1.798;2.053076923076923;16.576153846153844;1.1976923076923076;0.0;0.0
2020-07-20;2.2640000000000002;1.847;2.4176923076923074;16.325384615384614;1.2692307692307692;0.0;0.0
2020-07-21;2.352;1.896;2.782307692307692;16.074615384615385;1.3407692307692307;0.0;0.0
2020-07-22;2.44;1.9449999999999998;3.1469230769230765;15.823846153846153;1.4123076923076923;0.0;0.0
2020-07-23;2.528;1.994;3.511538461538461;15.573076923076922;1.4838461538461538;0.0;0.0
2020-07-24;2.616;2.043;3.8761538461538456;15.322307692307692;1.5553846153846154;0.0;0.0
2020-07-25;2.7039999999999997;2.092;4.240769230769231;15.071538461538461;1.626923076923077;0.0;0.0
2020-07-26;2.792;2.141;4.605384615384615;14.82076923076923;1.6984615384615385;0.0;0.0
2020-07-27;2.88;2.19;4.97;14.57;1.77;2.91;0.0
2020-07-28;2.795714285714286;2.1385714285714283;5.057142857142857;14.61;1.6857142857142857;3.138571428571429;0.0
2020-07-29;2.7114285714285713;2.087142857142857;5.144285714285714;14.65;1.6014285714285714;3.3671428571428574;0.0
2020-07-30;2.6271428571428572;2.0357142857142856;5.231428571428571;14.690000000000001;1.5171428571428571;3.595714285714286;0.0
2020-07-31;2.5428571428571427;1.9842857142857142;5.3185714285714285;14.73;1.4328571428571428;3.8242857142857147;0.0
2020-08-01;2.4585714285714286;1.9328571428571428;5.405714285714286;14.77;1.3485714285714285;4.052857142857143;0.0
2020-08-02;2.374285714285714;1.8814285714285715;5.492857142857143;14.81;1.2642857142857142;4.281428571428572;0.0
2020-08-03;2.29;1.83;5.58;14.850000000000001;1.18;4.51;0.0
2020-08-04;2.2057142857142855;1.7785714285714285;5.667142857142857;14.89;1.0957142857142856;4.738571428571429;0.0
2020-08-05;2.1214285714285714;1.727142857142857;5.7542857142857144;14.93;1.0114285714285713;4.967142857142857;0.0
2020-08-06;2.037142857142857;1.6757142857142857;5.841428571428572;14.97;0.927142857142857;5.195714285714287;0.0
2020-08-07;1.9528571428571428;1.624285714285714;5.928571428571429;15.010000000000002;0.8428571428571427;5.424285714285714;0.0
2020-08-08;1.8685714285714285;1.572857142857143;6.015714285714286;15.05;0.7585714285714285;5.652857142857143;0.0
2020-08-09;1.7842857142857143;1.5214285714285714;6.102857142857143;15.09;0.6742857142857142;5.881428571428572;0.0
2020-08-10;1.7;1.47;6.19;15.13;0.59;6.11;0.0
2020-08-11;1.6878571428571427;1.5007142857142857;6.126428571428572;15.120714285714286;0.6664285714285714;6.038571428571429;0.0
2020-08-12;1.6757142857142857;1.5314285714285714;6.062857142857143;15.111428571428572;0.7428571428571428;5.967142857142857;0.0
2020-08-13;1.6635714285714285;1.562142857142857;5.9992857142857146;15.102142857142859;0.8192857142857142;5.895714285714286;0.0
2020-08-14;1.6514285714285715;1.5928571428571427;5.935714285714286;15.092857142857143;0.8957142857142857;5.824285714285715;0.0
2020-08-15;1.6392857142857142;1.6235714285714284;5.872142857142857;15.083571428571428;0.972142857142857;5.752857142857144;0.0
2020-08-16;1.6271428571428572;1.6542857142857144;5.808571428571429;15.074285714285715;1.0485714285714285;5.6814285714285715;0.0
2020-08-17;1.615;1.685;5.745;15.065000000000001;1.125;5.61;0.0
2020-08-18;1.6028571428571428;1.7157142857142857;5.6814285714285715;15.055714285714286;1.2014285714285713;5.538571428571429;0.0
2020-08-19;1.5907142857142857;1.7464285714285714;5.617857142857143;15.04642857142857;1.2778571428571426;5.467142857142857;0.0
2020-08-20;1.5785714285714285;1.7771428571428571;5.554285714285714;15.037142857142857;1.354285714285714;5.395714285714286;0.0
2020-08-21;1.5664285714285715;1.8078571428571428;5.490714285714286;15.027857142857144;1.4307142857142856;5.324285714285715;0.0
2020-08-22;1.5542857142857143;1.8385714285714285;5.427142857142857;15.018571428571429;1.5071428571428571;5.252857142857144;0.0
2020-08-23;1.5421428571428573;1.8692857142857142;5.363571428571428;15.009285714285713;1.5835714285714284;5.1814285714285715;0.0
2020-08-24;1.53;1.9;5.3;15.0;1.66;5.11;0.0
2020-08-25;1.5285714285714287;1.897142857142857;5.241428571428571;14.961428571428572;2.927142857142857;5.488571428571429;0.0
2020-08-26;1.5271428571428571;1.8942857142857141;5.182857142857142;14.922857142857143;4.194285714285714;5.867142857142857;0.0
2020-08-27;1.5257142857142858;1.8914285714285715;5.1242857142857146;14.884285714285715;5.461428571428572;6.2457142857142856;0.0
2020-08-28;1.5242857142857142;1.8885714285714286;5.065714285714286;14.845714285714285;6.728571428571429;6.6242857142857146;0.0
2020-08-29;1.522857142857143;1.8857142857142857;5.007142857142857;14.807142857142857;7.9957142857142856;7.002857142857144;0.0
2020-08-30;1.5214285714285714;1.8828571428571428;4.948571428571428;14.768571428571429;9.262857142857143;7.381428571428572;0.0
2020-08-31;1.52;1.88;4.890000000000001;14.73;10.53;7.76;0.0
2020-09-01;1.5185714285714287;1.8771428571428572;4.831428571428572;14.691428571428572;11.797142857142857;8.138571428571428;0.0
2020-09-02;1.5171428571428571;1.8742857142857143;4.772857142857143;14.652857142857144;13.064285714285715;8.517142857142858;0.0
2020-09-03;1.5157142857142858;1.8714285714285714;4.714285714285714;14.614285714285716;14.331428571428571;8.895714285714286;0.0
2020-09-04;1.5142857142857142;1.8685714285714285;4.655714285714286;14.575714285714286;15.598571428571429;9.274285714285714;0.0
2020-09-05;1.512857142857143;1.8657142857142859;4.597142857142858;14.537142857142857;16.865714285714287;9.652857142857144;0.0
2020-09-06;1.5114285714285713;1.862857142857143;4.538571428571429;14.498571428571429;18.132857142857144;10.03142857142857;0.0
2020-09-07;1.51;1.86;4.48;14.46;19.4;10.41;0.0
2020-09-08;1.5257142857142858;1.84;4.583571428571429;14.45857142857143;18.093571428571426;9.829285714285714;0.0
2020-09-09;1.5414285714285714;1.82;4.687142857142858;14.457142857142857;16.787142857142857;9.248571428571429;0.0
2020-09-10;1.5571428571428572;1.8;4.790714285714286;14.455714285714286;15.480714285714285;8.667857142857143;0.0
2020-09-11;1.572857142857143;1.78;4.894285714285714;14.454285714285716;14.174285714285713;8.087142857142858;0.0
2020-09-12;1.5885714285714285;1.76;4.997857142857143;14.452857142857143;12.867857142857142;7.506428571428572;0.0
2020-09-13;1.6042857142857143;1.7400000000000002;5.101428571428571;14.451428571428572;11.561428571428571;6.925714285714285;0.0
2020-09-14;1.62;1.7200000000000002;5.205;14.45;10.254999999999999;6.345;0.0
2020-09-15;1.6357142857142857;1.7000000000000002;5.308571428571429;14.448571428571428;8.948571428571428;5.764285714285714;0.0
2020-09-16;1.6514285714285715;1.6800000000000002;5.412142857142857;14.447142857142858;7.642142857142858;5.183571428571429;0.0
2020-09-17;1.667142857142857;1.6600000000000001;5.515714285714285;14.445714285714285;6.335714285714285;4.602857142857143;0.0
2020-09-18;1.6828571428571428;1.6400000000000001;5.619285714285715;14.444285714285714;5.029285714285715;4.022142857142857;0.0
2020-09-19;1.6985714285714286;1.62;5.722857142857142;14.442857142857143;3.722857142857144;3.4414285714285713;0.0
2020-09-20;1.7142857142857142;1.6;5.826428571428571;14.44142857142857;2.416428571428572;2.8607142857142858;0.0
2020-09-21;1.73;1.58;5.93;14.44;1.11;2.28;0.0
2020-09-22;2.017857142857143;1.4671428571428573;5.845714285714285;14.639999999999999;1.0307142857142857;2.6078571428571427;0.0
2020-09-23;2.3057142857142856;1.3542857142857143;5.761428571428572;14.84;0.9514285714285715;2.9357142857142855;0.0
2020-09-24;2.5935714285714284;1.2414285714285715;5.677142857142857;15.04;0.8721428571428572;3.2635714285714283;0.0
2020-09-25;2.8814285714285712;1.1285714285714286;5.5928571428571425;15.239999999999998;0.7928571428571429;3.591428571428571;0.0
2020-09-26;3.169285714285714;1.0157142857142858;5.508571428571428;15.44;0.7135714285714286;3.919285714285714;0.0
2020-09-27;3.457142857142857;0.9028571428571429;5.424285714285714;15.639999999999999;0.6342857142857143;4.247142857142856;0.0
2020-09-28;3.7449999999999997;0.79;5.34;15.84;0.555;4.574999999999999;0.0
2020-09-29;4.032857142857143;0.6771428571428572;5.255714285714285;16.04;0.47571428571428576;4.902857142857142;0.0
2020-09-30;4.320714285714285;0.5642857142857143;5.171428571428571;16.24;0.39642857142857146;5.230714285714285;0.0
2020-10-01;4.6085714285714285;0.4514285714285715;5.087142857142857;16.439999999999998;0.31714285714285717;5.558571428571428;0.0
2020-10-02;4.8964285714285705;0.3385714285714285;5.002857142857143;16.64;0.23785714285714288;5.886428571428571;0.0
2020-10-03;5.184285714285714;0.22571428571428576;4.918571428571429;16.84;0.15857142857142859;6.2142857142857135;0.0
2020-10-04;5.472142857142856;0.11285714285714277;4.8342857142857145;17.04;0.0792857142857144;6.542142857142856;0.0
2020-10-05;5.76;0.0;4.75;17.24;0.0;6.87;0.0
2020-10-06;5.487142857142857;0.14714285714285716;4.772857142857143;17.142857142857142;0.15357142857142855;6.3792857142857144;0.0
2020-10-07;5.214285714285714;0.2942857142857143;4.795714285714285;17.045714285714283;0.3071428571428571;5.888571428571429;0.0
2020-10-08;4.941428571428571;0.4414285714285715;4.8185714285714285;16.948571428571427;0.46071428571428563;5.397857142857143;0.0
2020-10-09;4.668571428571428;0.5885714285714286;4.841428571428572;16.85142857142857;0.6142857142857142;4.9071428571428575;0.0
2020-10-10;4.395714285714286;0.7357142857142858;4.864285714285715;16.754285714285714;0.7678571428571428;4.416428571428572;0.0
2020-10-11;4.122857142857143;0.882857142857143;4.887142857142857;16.65714285714286;0.9214285714285713;3.9257142857142857;0.0
2020-10-12;3.8499999999999996;1.03;4.91;16.56;1.075;3.435;0.0
2020-10-13;3.577142857142857;1.1771428571428573;4.932857142857143;16.462857142857143;1.2285714285714284;2.9442857142857144;0.0
2020-10-14;3.3042857142857143;1.3242857142857145;4.9557142857142855;16.365714285714287;1.382142857142857;2.4535714285714283;0.0
2020-10-15;3.031428571428571;1.4714285714285715;4.978571428571429;16.268571428571427;1.5357142857142856;1.9628571428571426;0.0
2020-10-16;2.7585714285714285;1.6185714285714288;5.001428571428572;16.17142857142857;1.689285714285714;1.472142857142857;0.0
2020-10-17;2.4857142857142858;1.765714285714286;5.024285714285715;16.074285714285715;1.8428571428571425;0.9814285714285713;0.0
2020-10-18;2.2128571428571426;1.912857142857143;5.047142857142857;15.977142857142859;1.9964285714285712;0.49071428571428566;0.0
2020-10-19;1.94;2.06;5.07;15.88;2.15;0.0;7.23
2020-10-20;1.8942857142857141;2.0828571428571427;5.125714285714286;16.015;2.09;0.5514285714285714;6.865
2020-10-21;1.8485714285714285;2.105714285714286;5.1814285714285715;16.150000000000002;2.03;1.1028571428571428;6.5
2020-10-22;1.802857142857143;2.1285714285714286;5.2371428571428575;16.285;1.97;1.6542857142857141;6.135
2020-10-23;1.7571428571428571;2.1514285714285712;5.292857142857143;16.42;1.91;2.2057142857142855;5.7700000000000005
2020-10-24;1.7114285714285713;2.1742857142857144;5.348571428571429;16.555;1.85;2.757142857142857;5.405
2020-10-25;1.6657142857142857;2.197142857142857;5.404285714285714;16.69;1.79;3.3085714285714283;5.04
2020-10-26;1.62;2.2199999999999998;5.46;16.825;1.73;3.8599999999999994;4.675000000000001
2020-10-27;1.5742857142857143;2.242857142857143;5.515714285714286;16.96;1.67;4.411428571428571;4.3100000000000005
2020-10-28;1.5285714285714285;2.2657142857142856;5.571428571428571;17.095;1.6099999999999999;4.962857142857143;3.945
2020-10-29;1.4828571428571429;2.2885714285714287;5.627142857142857;17.23;1.55;5.514285714285714;3.58
2020-10-30;1.4371428571428573;2.3114285714285714;5.682857142857142;17.365;1.49;6.065714285714285;3.215
2020-10-31;1.3914285714285715;2.334285714285714;5.738571428571428;17.5;1.4300000000000002;6.6171428571428565;2.8499999999999996
2020-11-01;1.3457142857142856;2.357142857142857;5.794285714285714;17.634999999999998;1.37;7.168571428571428;2.4849999999999994
2020-11-02;1.3;2.38;5.85;17.77;1.31;7.72;2.12
2020-11-03;1.3795238095238096;2.381904761904762;5.883333333333333;17.807142857142857;1.3523809523809525;7.757619047619047;2.2076190476190476
2020-11-04;1.4590476190476191;2.3838095238095236;5.916666666666666;17.844285714285714;1.3947619047619049;7.795238095238095;2.2952380952380955
2020-11-05;1.5385714285714287;2.3857142857142857;5.949999999999999;17.88142857142857;1.4371428571428573;7.832857142857143;2.382857142857143
2020-11-06;1.618095238095238;2.3876190476190473;5.983333333333333;17.91857142857143;1.4795238095238097;7.87047619047619;2.4704761904761905
2020-11-07;1.6976190476190478;2.3895238095238094;6.016666666666667;17.955714285714286;1.521904761904762;7.908095238095238;2.558095238095238
2020-11-08;1.7771428571428571;2.3914285714285715;6.05;17.992857142857144;1.5642857142857145;7.945714285714286;2.645714285714286
2020-11-09;1.8566666666666667;2.393333333333333;6.083333333333333;18.03;1.6066666666666667;7.983333333333333;2.7333333333333334
2020-11-10;1.9361904761904762;2.395238095238095;6.116666666666666;18.06714285714286;1.649047619047619;8.02095238095238;2.820952380952381
2020-11-11;2.015714285714286;2.3971428571428572;6.1499999999999995;18.104285714285716;1.6914285714285715;8.058571428571428;2.9085714285714284
2020-11-12;2.0952380952380953;2.399047619047619;6.183333333333333;18.141428571428573;1.733809523809524;8.096190476190475;2.9961904761904763
2020-11-13;2.1747619047619047;2.400952380952381;6.216666666666667;18.178571428571427;1.7761904761904763;8.133809523809523;3.083809523809524
2020-11-14;2.2542857142857144;2.4028571428571426;6.25;18.215714285714284;1.8185714285714287;8.17142857142857;3.1714285714285717
2020-11-15;2.333809523809524;2.4047619047619047;6.283333333333333;18.252857142857142;1.8609523809523811;8.209047619047618;3.259047619047619
2020-11-16;2.413333333333333;2.4066666666666667;6.316666666666666;18.29;1.9033333333333333;8.246666666666666;3.3466666666666667
2020-11-17;2.492857142857143;2.4085714285714284;6.35;18.327142857142857;1.9457142857142857;8.284285714285714;3.434285714285714
2020-11-18;2.5723809523809527;2.4104761904761904;6.383333333333333;18.364285714285714;1.9880952380952381;8.321904761904761;3.5219047619047616
2020-11-19;2.651904761904762;2.4123809523809525;6.416666666666666;18.40142857142857;2.0304761904761905;8.35952380952381;3.6095238095238096
2020-11-20;2.7314285714285713;2.414285714285714;6.449999999999999;18.43857142857143;2.072857142857143;8.397142857142857;3.697142857142857
2020-11-21;2.810952380952381;2.416190476190476;6.483333333333333;18.475714285714286;2.1152380952380954;8.434761904761904;3.784761904761905
2020-11-22;2.890476190476191;2.418095238095238;6.516666666666667;18.512857142857143;2.1576190476190478;8.472380952380952;3.8723809523809525
2020-11-23;2.97;2.42;6.55;18.55;2.2;8.51;3.96
2020-11-24;2.6685714285714286;2.44;6.55;18.52714285714286;2.1571428571428575;8.467142857142857;3.8885714285714283
2020-11-25;2.3671428571428574;2.46;6.55;18.504285714285714;2.1142857142857143;8.424285714285714;3.817142857142857
2020-11-26;2.065714285714286;2.48;6.55;18.481428571428573;2.0714285714285716;8.381428571428572;3.7457142857142856
2020-11-27;1.7642857142857142;2.5;6.55;18.458571428571428;2.0285714285714285;8.338571428571429;3.6742857142857144
2020-11-28;1.4628571428571426;2.52;6.55;18.435714285714287;1.9857142857142858;8.295714285714286;3.6028571428571428
2020-11-29;1.1614285714285713;2.54;6.55;18.412857142857142;1.9428571428571428;8.252857142857144;3.5314285714285716
2020-11-30;0.86;2.56;6.55;18.39;1.9;8.21;3.46
2020-12-01;0.8635714285714285;2.54;6.573571428571428;18.53;1.8928571428571428;8.182142857142859;3.4628571428571426
2020-12-02;0.8671428571428571;2.52;6.597142857142857;18.67;1.8857142857142857;8.154285714285715;3.4657142857142857
2020-12-03;0.8707142857142857;2.5;6.6207142857142856;18.810000000000002;1.8785714285714286;8.126428571428573;3.4685714285714284
2020-12-04;0.8742857142857143;2.48;6.644285714285714;18.95;1.8714285714285714;8.098571428571429;3.4714285714285715
2020-12-05;0.8778571428571429;2.46;6.667857142857143;19.09;1.8642857142857143;8.070714285714287;3.474285714285714
2020-12-06;0.8814285714285715;2.44;6.691428571428571;19.23;1.8571428571428572;8.042857142857143;3.4771428571428573
2020-12-07;0.885;2.42;6.715;19.37;1.85;8.015;3.48
2020-12-08;0.8885714285714286;2.4;6.738571428571428;19.51;1.8428571428571427;7.9871428571428575;3.4828571428571427
2020-12-09;0.8921428571428571;2.38;6.762142857142857;19.650000000000002;1.8357142857142856;7.9592857142857145;3.4857142857142858
2020-12-10;0.8957142857142857;2.36;6.785714285714286;19.790000000000003;1.8285714285714285;7.9314285714285715;3.4885714285714284
2020-12-11;0.8992857142857144;2.34;6.809285714285714;19.93;1.8214285714285714;7.903571428571429;3.4914285714285715
2020-12-12;0.9028571428571429;2.32;6.832857142857143;20.07;1.8142857142857143;7.875714285714286;3.494285714285714
2020-12-13;0.9064285714285715;2.3;6.856428571428571;20.21;1.8071428571428572;7.847857142857143;3.4971428571428573
2020-12-14;0.91;2.28;6.88;20.35;1.8;7.82;3.5
2020-12-15;0.9145454545454546;2.2986363636363634;6.919545454545455;20.37090909090909;1.8263636363636364;7.891363636363637;3.5554545454545456
2020-12-16;0.9190909090909091;2.317272727272727;6.959090909090909;20.391818181818184;1.8527272727272728;7.962727272727273;3.610909090909091
2020-12-17;0.9236363636363637;2.335909090909091;6.998636363636363;20.412727272727274;1.8790909090909091;8.03409090909091;3.6663636363636365
2020-12-18;0.9281818181818182;2.3545454545454545;7.038181818181818;20.433636363636364;1.9054545454545455;8.105454545454545;3.7218181818181817
2020-12-19;0.9327272727272727;2.373181818181818;7.077727272727273;20.454545454545457;1.9318181818181819;8.176818181818183;3.7772727272727273
2020-12-20;0.9372727272727273;2.3918181818181816;7.117272727272727;20.475454545454546;1.9581818181818182;8.248181818181818;3.8327272727272725
